Q: RLquestiongen: What model is state of the art for natural question generation
A: Graph to sequence (Graph2Seq)

Scores:
Order of scoring: Evan, 
Bert: 1
Alberta: 4
Distilbert: 7
USE: 4

en_trf_bertbaseuncased_lg
en_trf_bertbaseuncased_lg1	What model is state of the art for natural question generation	As we can see  incorporating answer information helps the model identify the answer type of the question to be generated  and thus makes the generated ques- tions more relevant and specific.Also  we find our Graph2Seq model can generate more complete and valid questions compared to the Seq2Seq baseline.We think it is because a Graph2Seq model is able to exploit the rich text structure information better than a Seq2Seq model.	0.7123563380740869
en_trf_bertbaseuncased_lg0	What model is state of the art for natural question generation	G2Sdyn+BERT+RL: what is essential for the successful execution of a project ?Passage: the church operates three hundred sixty schools and institutions overseasGold: how many schools and institutions does the church operate overseas ?G2Ssta w/o BiGGNN (Seq2Seq): how many schools does the church have ?	0.7126931918880435
en_trf_bertbaseuncased_lg0	What model is state of the art for natural question generation	G2Ssta: what is essential for the successful execution of a project ?G2Ssta+BERT: what is essential for the successful execution of a project ?G2Ssta+BERT+RL: what is essential for the successful execution of a project ?	0.7149823149398664
en_trf_bertbaseuncased_lg0	What model is state of the art for natural question generation	On the one hand  an advantage of static graph construc- tion is that useful domain knowledge can be hard-coded into the graph  which can greatly benefit the downstream task.However  it might suffer if there is a lack of prior knowledge for a specific domain knowledge.On the other hand  dynamic graph construction does not need any prior knowledge about the hidden structure of text  and only relies on the attention matrix to capture these structured information  which provides an easy way to achieve a decent performance.	0.7154456838865867
en_trf_bertbaseuncased_lg0	What model is state of the art for natural question generation	 2 AN RL-BASED GENERATOR-EVALUATOR ARCHITECTURE  In this section  we define the question generation task  and then present our RL-based Graph2Seq model for question generation.We first motivate the design  and then present the details of each component as shown in Fig 1. 2.1 PROBLEM FORMULATION  The goal of question generation is to generate natural language questions based on a given form of data  such as knowledge base triples or tables   sentences (Du et al  2017; Song et al  2018a)  or images   where the generated questions need to be answerable from the input data.	0.7157772218556396
en_trf_bertbaseuncased_lg0	What model is state of the art for natural question generation	Lastly  it shows that fine-tuning the model using REINFORCE can improve the quality of the generated questions. 4 RELATED WORK  4.1 NATURAL QUESTION GENERATION  Early works (Mostow & Chen  2009; Heilman & Smith  2010; Heilman  2011) for QG focused on rule-based approaches that rely on heuristic rules or hand-crafted templates  with low generaliz- ability and scalability.Recent attempts have focused on NN-based approaches that do not require  9  Under review as a conference paper at ICLR 2020  manually-designed rules and are end-to-end trainable.	0.7163398987704026
en_trf_bertbaseuncased_lg0	What model is state of the art for natural question generation	Besides  we find that the pretrained BERT embedding has a considerable impact on the performance and fine-tuning BERT embedding even further improves the performance  which demonstrates the power of large-scale pretrained language models. 3.5 CASE STUDY  Table 4: Generated questions on SQuAD split-2 test set.Target answers are underlined.	0.7190897462688749
en_trf_bertbaseuncased_lg0	What model is state of the art for natural question generation	Very recently  researchers have started exploring methods to automat- ically construct a graph of visual objects  or words (Liu et al  2018; Chen et al  2019b) when applying GNNs to non-graph structured data. To the best of our knowledge  we are the first to investigate systematically the performance difference between syntactic-aware static graph construction and semantics-aware dynamic graph construction in the context of question generation. 5 CONCLUSION  We proposed a novel RL based Graph2Seq model for QG  where the answer information is utilized by an effective Deep Alignment Network and a novel bidirectional GNN is proposed to process the directed passage graph.	0.7195535485504028
en_trf_bertbaseuncased_lg0	What model is state of the art for natural question generation	Also  unlike the baseline methods  our model does not rely on any hand-crafted rules or ad-hoc strategies  and is fully end-to-end trainable. As shown in Table 2  we conducted a human evaluation study to assess the quality of the questions generated by our model  the baseline method MPQG+R  and the ground-truth data in terms of syn- tax  semantics and relevance metrics.We can see that our best performing model achieves good results even compared to the ground-truth  and outperforms the strong baseline method MPQG+R.	0.7198819717837638
en_trf_bertbaseuncased_lg0	What model is state of the art for natural question generation	 2.2 DEEP ALIGNMENT NETWORK  Answer information is crucial for generating relevant and high quality questions from a passage.Un- like previous methods that neglect potential semantic relations between passage and answer words  we explicitly model the global interactions among them in the embedding space.To this end  we propose a novel Deep Alignment Network (DAN) component for effectively incorporating answer information into the passage with multiple granularity levels.	0.7210460609878395
en_trf_bertbaseuncased_lg0	What model is state of the art for natural question generation	 Semantic metric as reward function: One drawback of some evaluation metrics like BLEU is that they do not measure meaning  but only reward systems for n-grams that have exact matches in the reference system.To make our reward function more effective and robust  we additionally use word movers distance (WMD) as a semantic reward function fsem.WMD is the state-of-the-art approach to measure the dissimilarity between two sentences based on word embeddings .	0.7211358265814756
en_trf_bertbaseuncased_lg0	What model is state of the art for natural question generation	In this paper  we focus on QG from a given text passage  along with a target answer.We assume that a text passage is a collection of word tokens X p “ txp answer is also a collection of word tokens X a “ txa  N u  and a target Lu. The task of natural question  2  ...  xp  2  ...  xa  1  xp  1  xa  2  Under review as a conference paper at ICLR 2020  Figure 1: Overall architecture of the proposed model.Best viewed in color.	0.7224155130166948
en_trf_bertbaseuncased_lg0	What model is state of the art for natural question generation	Under review as a conference paper at ICLR 2020  REINFORCEMENT LEARNING BASED GRAPH-TO-SEQUENCE MODEL FOR NATURAL QUESTION GENERATION  Anonymous authors Paper under double-blind review  ABSTRACT  Natural question generation (QG) aims to generate questions from a passage and an answer.Previous works on QG either (i) ignore the rich structure informa- tion hidden in text  (ii) solely rely on cross-entropy loss that leads to issues like exposure bias and inconsistency between train/test measurement  or (iii) fail to fully exploit the answer information.To address these limitations  in this paper  we propose a reinforcement learning (RL) based graph-to-sequence (Graph2Seq) model for QG.	0.7280470033798464
en_trf_bertbaseuncased_lg0	What model is state of the art for natural question generation	More importantly  they fail to exploit other important metrics such as syntactic and semantic constraints for guiding high-quality text genera- tion. Early works on neural QG did not take into account the answer information when generating a question.Recent works have started to explore various means of utilizing the answer information.	0.7314775929909899
en_trf_bertbaseuncased_lg0	What model is state of the art for natural question generation	 Passage: for the successful execution of a project   effective planning is essentialGold: what is essential for the successful execution of a project ?G2Ssta w/o BiGGNN (Seq2Seq): what type of planning is essential for the project ?G2Ssta w/o DAN.: what type of planning is essential for the successful execution of a project ?	0.7347587822142162


en_trf_robertabase_lg
en_trf_robertabase_lg0	What model is state of the art for natural question generation	 • We explore both static and dynamic ways of constructing graph from text and are the first  to systematically investigate their performance impacts on a GNN encoder. • The proposed model is end-to-end trainable  achieves new state-of-the-art scores  and out- performs existing methods by a significant margin on the standard SQuAD benchmark for QG.Our human evaluation study also corroborates that the questions generated by our model are more natural (semantically and syntactically) compared to other baselines.	0.9676237827977617
en_trf_robertabase_lg0	What model is state of the art for natural question generation	G2Ssta+BERT+RL: how many schools and institutions does the church operate ?G2Sdyn+BERT+RL: how many schools does the church operate ? In Table 4  we further show a few examples that illustrate the quality of generated text given a pas- sage under different ablated systems.	0.9682543077037281
en_trf_robertabase_lg0	What model is state of the art for natural question generation	On the one hand  an advantage of static graph construc- tion is that useful domain knowledge can be hard-coded into the graph  which can greatly benefit the downstream task.However  it might suffer if there is a lack of prior knowledge for a specific domain knowledge.On the other hand  dynamic graph construction does not need any prior knowledge about the hidden structure of text  and only relies on the attention matrix to capture these structured information  which provides an easy way to achieve a decent performance.	0.968563306625759
en_trf_robertabase_lg0	What model is state of the art for natural question generation	Initially  BLEU-4 and METEOR were designed for evaluating machine translation systems and ROUGE-L was designed for evaluating text summarization systems.Recently  Q-BLEU1 was de- signed for better evaluating question generation systems  which was shown to correlate significantly better with human judgments compared to existing metrics. Besides automatic evaluation metrics  we also conduct a human evaluation study on split-2.	0.9688287437222889
en_trf_robertabase_lg1	What model is state of the art for natural question generation	Also  unlike the baseline methods  our model does not rely on any hand-crafted rules or ad-hoc strategies  and is fully end-to-end trainable. As shown in Table 2  we conducted a human evaluation study to assess the quality of the questions generated by our model  the baseline method MPQG+R  and the ground-truth data in terms of syn- tax  semantics and relevance metrics.We can see that our best performing model achieves good results even compared to the ground-truth  and outperforms the strong baseline method MPQG+R.	0.9689167376005864
